date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:20:58	51930/51930	---M--	200	added ('OK')	text/html	etag:%22abfe8d20ff6271091c1d71b8dbcd7b8b%22	https://educate.frontted.com/fixed-ui-vector-maps.html	educate.frontted.com/fixed-ui-vector-maps.html	(from https://educate.frontted.com/ui-vector-maps.html)
04:20:59	57040/57040	---M--	200	added ('OK')	text/html	etag:%223958b58898ebb2678f458d235d7aa722%22	https://educate.frontted.com/mini-ui-vector-maps.html	educate.frontted.com/mini-ui-vector-maps.html	(from https://educate.frontted.com/ui-vector-maps.html)
04:20:59	21150/21150	---M--	200	added ('OK')	text/js	etag:%22935f68d33bdd88a1341647523f7813a2%22	https://educate.frontted.com/assets/vendor/jqvmap/jquery.vmap.min.js	educate.frontted.com/assets/vendor/jqvmap/jquery.vmap.min.js	(from https://educate.frontted.com/ui-vector-maps.html)
04:21:00	60599/60599	---M--	200	added ('OK')	text/js	etag:%2216677403c0e1bef15de9ba1fec0bbc07%22	https://educate.frontted.com/assets/vendor/jqvmap/maps/jquery.vmap.world.js	educate.frontted.com/assets/vendor/jqvmap/maps/jquery.vmap.world.js	(from https://educate.frontted.com/ui-vector-maps.html)
04:21:01	7735/7735	---M--	200	added ('OK')	text/js	etag:%222702494b06c01d360f9d6a3964543a85%22	https://educate.frontted.com/assets/data/vector-maps/mall-map.js	educate.frontted.com/assets/data/vector-maps/mall-map.js	(from https://educate.frontted.com/ui-vector-maps.html)
04:21:02	2786/2786	---M--	200	added ('OK')	text/js	etag:%2216d130339cc8021d03c429104c3889d4%22	https://educate.frontted.com/assets/data/vector-maps/gdp-data.js	educate.frontted.com/assets/data/vector-maps/gdp-data.js	(from https://educate.frontted.com/ui-vector-maps.html)
04:21:03	18547/18547	---M--	200	added ('OK')	text/js	etag:%22a49b50b4e0c22f14ed9e667ac9dd74a9%22	https://educate.frontted.com/assets/js/vector-maps.js	educate.frontted.com/assets/js/vector-maps.js	(from https://educate.frontted.com/ui-vector-maps.html)
04:21:04	1094/1094	---M--	200	added ('OK')	text/js	etag:%2219e0f40692b44fbc1b48350164966b77%22	https://educate.frontted.com/assets/js/page.ui-vector-maps.js	educate.frontted.com/assets/js/page.ui-vector-maps.js	(from https://educate.frontted.com/ui-vector-maps.html)
04:21:05	290/290	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:21:05%20GMT	https://educate.frontted.com/fixed-	educate.frontted.com/fixed-	(from https://educate.frontted.com/fixed-index.html)
04:21:07	83992/83992	---M--	200	added ('OK')	text/html	etag:%22ca2e7681d878fd08e67c395dc8cb3d92%22	https://educate.frontted.com/fixed-student-dashboard.html	educate.frontted.com/fixed-student-dashboard.html	(from https://educate.frontted.com/fixed-index.html)
04:21:08	63983/63983	---M--	200	added ('OK')	text/html	etag:%22bb5ad7435719d97e08ea5ecc028b7afd%22	https://educate.frontted.com/fixed-student-courses.html	educate.frontted.com/fixed-student-courses.html	(from https://educate.frontted.com/fixed-index.html)
04:21:09	60414/60414	---M--	200	added ('OK')	text/html	etag:%225964620cd81202e6ebb49790f914e3d2%22	https://educate.frontted.com/fixed-student-course-purchase.html	educate.frontted.com/fixed-student-course-purchase.html	(from https://educate.frontted.com/fixed-index.html)
04:21:09	60290/60290	---M--	200	added ('OK')	text/html	etag:%22e9af28ebb9e1b4b7f89c0344c0ac5109%22	https://educate.frontted.com/fixed-student-lessons.html	educate.frontted.com/fixed-student-lessons.html	(from https://educate.frontted.com/fixed-index.html)
04:21:11	52727/52727	---M--	200	added ('OK')	text/html	etag:%22f36029726842174b250a2ac18af86ab0%22	https://educate.frontted.com/fixed-student-quiz.html	educate.frontted.com/fixed-student-quiz.html	(from https://educate.frontted.com/fixed-index.html)
04:21:12	68959/68959	---M--	200	added ('OK')	text/html	etag:%22bef74b1d49b42535c3cc62ae6af58795%22	https://educate.frontted.com/fixed-student-discussions.html	educate.frontted.com/fixed-student-discussions.html	(from https://educate.frontted.com/fixed-index.html)
04:21:13	55939/55939	---M--	200	added ('OK')	text/html	etag:%226381fb684f2c12d4bf477f495ac6db73%22	https://educate.frontted.com/fixed-edit-account.html	educate.frontted.com/fixed-edit-account.html	(from https://educate.frontted.com/fixed-index.html)
04:21:14	56194/56194	---M--	200	added ('OK')	text/html	etag:%2227e2d7268d5004ab90fb5c0888d50970%22	https://educate.frontted.com/fixed-student-billing.html	educate.frontted.com/fixed-student-billing.html	(from https://educate.frontted.com/fixed-index.html)
04:21:15	60527/60527	---M--	200	added ('OK')	text/html	etag:%22504028c7438e515122f5f6dbb5f33aea%22	https://educate.frontted.com/fixed-author-dashboard.html	educate.frontted.com/fixed-author-dashboard.html	(from https://educate.frontted.com/fixed-index.html)
04:21:16	60726/60726	---M--	200	added ('OK')	text/html	etag:%22cebccb6b679a51a23936df0f63197243%22	https://educate.frontted.com/fixed-author-courses.html	educate.frontted.com/fixed-author-courses.html	(from https://educate.frontted.com/fixed-index.html)
04:21:16	50918/50918	---M--	200	added ('OK')	text/html	etag:%2224297e9c02190f5dee25fb07b64614e5%22	https://educate.frontted.com/fixed-author-quiz-manager.html	educate.frontted.com/fixed-author-quiz-manager.html	(from https://educate.frontted.com/fixed-index.html)
04:21:18	67755/67755	---M--	200	added ('OK')	text/html	etag:%224974fad22e1912762fcc3e9fbef9490c%22	https://educate.frontted.com/fixed-author-earnings.html	educate.frontted.com/fixed-author-earnings.html	(from https://educate.frontted.com/fixed-index.html)
04:21:19	56296/56296	---M--	200	added ('OK')	text/html	etag:%22f11996404241bbba83a3cee550446dba%22	https://educate.frontted.com/fixed-author-reports.html	educate.frontted.com/fixed-author-reports.html	(from https://educate.frontted.com/fixed-index.html)
04:21:20	50366/50366	---M--	200	added ('OK')	text/html	etag:%22361263a2e514a39acd44a156ecc1c5f9%22	https://educate.frontted.com/fixed-author-payout.html	educate.frontted.com/fixed-author-payout.html	(from https://educate.frontted.com/fixed-index.html)
04:21:21	99587/99587	---M--	200	added ('OK')	text/html	etag:%221bd440346fd345ae24500cc0b34a98d2%22	https://educate.frontted.com/fixed-admin-dashboard.html	educate.frontted.com/fixed-admin-dashboard.html	(from https://educate.frontted.com/fixed-index.html)
04:21:22	64348/64348	---M--	200	added ('OK')	text/html	etag:%22bf16b82e37002ba6a0483be2126f0ccf%22	https://educate.frontted.com/fixed-admin-emails.html	educate.frontted.com/fixed-admin-emails.html	(from https://educate.frontted.com/fixed-index.html)
04:21:23	61574/61574	---M--	200	added ('OK')	text/html	etag:%2214bb41212cc8068c45681c0ddfc778ef%22	https://educate.frontted.com/fixed-admin-chat.html	educate.frontted.com/fixed-admin-chat.html	(from https://educate.frontted.com/fixed-index.html)
04:21:24	67367/67367	---M--	200	added ('OK')	text/html	etag:%22f950a30b829faf9ada32425b19856d17%22	https://educate.frontted.com/fixed-admin-tickets.html	educate.frontted.com/fixed-admin-tickets.html	(from https://educate.frontted.com/fixed-index.html)
04:21:25	63016/63016	---M--	200	added ('OK')	text/html	etag:%22634a7eb2d28ce0c053f0ae7d611441e5%22	https://educate.frontted.com/fixed-admin-trello.html	educate.frontted.com/fixed-admin-trello.html	(from https://educate.frontted.com/fixed-index.html)
04:21:25	289/289	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:21:25%20GMT	https://educate.frontted.com/mini-	educate.frontted.com/mini-	(from https://educate.frontted.com/mini-index.html)
04:21:27	92508/92508	---M--	200	added ('OK')	text/html	etag:%228dff2b7e76d80f2fb2c867222bb431e2%22	https://educate.frontted.com/mini-student-dashboard.html	educate.frontted.com/mini-student-dashboard.html	(from https://educate.frontted.com/mini-index.html)
04:21:28	70545/70545	---M--	200	added ('OK')	text/html	etag:%226a5ee6081002e84549c1f22e706691c6%22	https://educate.frontted.com/mini-student-courses.html	educate.frontted.com/mini-student-courses.html	(from https://educate.frontted.com/mini-index.html)
04:21:29	66631/66631	---M--	200	added ('OK')	text/html	etag:%22a3b73a376972f9e645b3eea026c17c4f%22	https://educate.frontted.com/mini-student-course-purchase.html	educate.frontted.com/mini-student-course-purchase.html	(from https://educate.frontted.com/mini-index.html)
04:21:30	66378/66378	---M--	200	added ('OK')	text/html	etag:%22bb9213dee94b50ffd8fa58888bd19718%22	https://educate.frontted.com/mini-student-lessons.html	educate.frontted.com/mini-student-lessons.html	(from https://educate.frontted.com/mini-index.html)
04:21:31	58093/58093	---M--	200	added ('OK')	text/html	etag:%22246634bf33194dddef304f85c1f7a6a6%22	https://educate.frontted.com/mini-student-quiz.html	educate.frontted.com/mini-student-quiz.html	(from https://educate.frontted.com/mini-index.html)
04:21:32	74833/74833	---M--	200	added ('OK')	text/html	etag:%22b77222f6b5508d8f03a4f2acc9a4a50c%22	https://educate.frontted.com/mini-student-discussions.html	educate.frontted.com/mini-student-discussions.html	(from https://educate.frontted.com/mini-index.html)
04:21:33	61681/61681	---M--	200	added ('OK')	text/html	etag:%22d08d9d04de9d19afa034b5f42c8c927c%22	https://educate.frontted.com/mini-edit-account.html	educate.frontted.com/mini-edit-account.html	(from https://educate.frontted.com/mini-index.html)
04:21:34	61984/61984	---M--	200	added ('OK')	text/html	etag:%223eba68f2c06455b4f60edbc01ddd7552%22	https://educate.frontted.com/mini-student-billing.html	educate.frontted.com/mini-student-billing.html	(from https://educate.frontted.com/mini-index.html)
04:21:35	66701/66701	---M--	200	added ('OK')	text/html	etag:%22ab21bcbedcd9ba9a4c9ee18e200945c1%22	https://educate.frontted.com/mini-author-dashboard.html	educate.frontted.com/mini-author-dashboard.html	(from https://educate.frontted.com/mini-index.html)
04:21:36	66947/66947	---M--	200	added ('OK')	text/html	etag:%2289f327a5b5cdf3d8bd8bc885c972b7be%22	https://educate.frontted.com/mini-author-courses.html	educate.frontted.com/mini-author-courses.html	(from https://educate.frontted.com/mini-index.html)
04:21:37	56192/56192	---M--	200	added ('OK')	text/html	etag:%221f4c984879afd8e185020df329e91489%22	https://educate.frontted.com/mini-author-quiz-manager.html	educate.frontted.com/mini-author-quiz-manager.html	(from https://educate.frontted.com/mini-index.html)
04:21:38	74629/74629	---M--	200	added ('OK')	text/html	etag:%221b568d3a80d1f17dc967d6ed5bbe5fc9%22	https://educate.frontted.com/mini-author-earnings.html	educate.frontted.com/mini-author-earnings.html	(from https://educate.frontted.com/mini-index.html)
04:21:39	61958/61958	---M--	200	added ('OK')	text/html	etag:%2223a8b2ab722bbbca0bd0fdb3d4c343a8%22	https://educate.frontted.com/mini-author-reports.html	educate.frontted.com/mini-author-reports.html	(from https://educate.frontted.com/mini-index.html)
04:21:40	55560/55560	---M--	200	added ('OK')	text/html	etag:%228dc6cb6231494173c9c55ceeb63bcc64%22	https://educate.frontted.com/mini-author-payout.html	educate.frontted.com/mini-author-payout.html	(from https://educate.frontted.com/mini-index.html)
04:21:41	109709/109709	---M--	200	added ('OK')	text/html	etag:%2232a65e7759545c0bb180d3b4cf93361a%22	https://educate.frontted.com/mini-admin-dashboard.html	educate.frontted.com/mini-admin-dashboard.html	(from https://educate.frontted.com/mini-index.html)
04:21:42	70689/70689	---M--	200	added ('OK')	text/html	etag:%2277dd8495d82e7874e5be393656c23dd7%22	https://educate.frontted.com/mini-admin-emails.html	educate.frontted.com/mini-admin-emails.html	(from https://educate.frontted.com/mini-index.html)
04:21:43	67810/67810	---M--	200	added ('OK')	text/html	etag:%229e20f85f6af4b5eee10c350de8681823%22	https://educate.frontted.com/mini-admin-chat.html	educate.frontted.com/mini-admin-chat.html	(from https://educate.frontted.com/mini-index.html)
04:21:44	74505/74505	---M--	200	added ('OK')	text/html	etag:%2231b28404667be3e90307bcb0e28b9b6f%22	https://educate.frontted.com/mini-admin-tickets.html	educate.frontted.com/mini-admin-tickets.html	(from https://educate.frontted.com/mini-index.html)
04:21:45	69310/69310	---M--	200	added ('OK')	text/html	etag:%22859642a0a67e5da63d60f05e7cfa04f2%22	https://educate.frontted.com/mini-admin-trello.html	educate.frontted.com/mini-admin-trello.html	(from https://educate.frontted.com/mini-index.html)
04:21:45	1186/1186	---M--	200	added ('OK')	image/svg+xml	etag:%22e2dd2fec31cbd958a027ccf1c8aee276%22	https://educate.frontted.com/assets/images/account-add-photo.svg	educate.frontted.com/assets/images/account-add-photo.svg	(from https://educate.frontted.com/edit-account.html)
04:21:46	10989/10989	---M--	200	added ('OK')	text/html	etag:%222aeb125dc96ad12d300426e680d1d2e3%22	https://educate.frontted.com/signup.html	educate.frontted.com/signup.html	(from https://educate.frontted.com/login.html)
04:21:47	5124/5124	---M--	200	added ('OK')	text/js	etag:%2252ad6478a404c13324da0318614279a5%22	https://educate.frontted.com/assets/js/page.dashboard.js	educate.frontted.com/assets/js/page.dashboard.js	(from https://educate.frontted.com/author-earnings.html)
04:21:48	770/770	---M--	200	added ('OK')	image/svg+xml	etag:%225bfa5289d8e0295fe4e10becc4154d86%22	https://educate.frontted.com/assets/images/logos/vuejs.svg	educate.frontted.com/assets/images/logos/vuejs.svg	(from https://educate.frontted.com/student-dashboard.html)
04:21:49	396/396	---M--	200	added ('OK')	image/svg+xml	etag:%220b47e445af4f6ae619d767e567f49829%22	https://educate.frontted.com/assets/images/logos/angular.svg	educate.frontted.com/assets/images/logos/angular.svg	(from https://educate.frontted.com/student-dashboard.html)
04:21:50	880/880	---M--	200	added ('OK')	image/svg+xml	etag:%22d2f325c04de0c72247341890deed754d%22	https://educate.frontted.com/assets/images/logos/javascript.svg	educate.frontted.com/assets/images/logos/javascript.svg	(from https://educate.frontted.com/student-dashboard.html)
04:21:51	300/300	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:21:51%20GMT	https://educate.frontted.com/take-course.html	educate.frontted.com/take-course.html	(from https://educate.frontted.com/student-dashboard.html)
04:21:52	2996/2996	---M--	200	added ('OK')	image/svg+xml	etag:%221d1363161e51c241424028e76a332115%22	https://educate.frontted.com/assets/images/logo.svg	educate.frontted.com/assets/images/logo.svg	(from https://educate.frontted.com/student-dashboard.html)
04:21:54	2893/2893	---M--	200	added ('OK')	image/svg+xml	etag:%2241dec8f3b1868970bb15bfd7c354212f%22	https://educate.frontted.com/assets/images/logos/react.svg	educate.frontted.com/assets/images/logos/react.svg	(from https://educate.frontted.com/student-courses.html)
04:21:54	1199/1199	---M--	200	added ('OK')	image/svg+xml	etag:%224f54d9f358d81f0e5b7ffc958c0f09b6%22	https://educate.frontted.com/assets/images/logos/node.svg	educate.frontted.com/assets/images/logos/node.svg	(from https://educate.frontted.com/student-courses.html)
04:21:55	16131/16131	---M--	200	added ('OK')	image/png	etag:%220e981bceccb3250651ff277f65b966b7%22	https://educate.frontted.com/assets/images/logos/gitlab.png	educate.frontted.com/assets/images/logos/gitlab.png	(from https://educate.frontted.com/student-courses.html)
04:21:57	112543/112543	---M--	200	added ('OK')	image/png	etag:%221671f34d769045e7d3acf767860a4859%22	https://educate.frontted.com/assets/images/preview_1.0.png	educate.frontted.com/assets/images/preview_1.0.png	(from https://educate.frontted.com/student-course-purchase.html)
04:21:57	1150/1150	---M--	200	added ('OK')	image/svg+xml	etag:%22addbdcdbd5ced348afa2e9b8433ab989%22	https://educate.frontted.com/assets/images/logos/rails.white.svg	educate.frontted.com/assets/images/logos/rails.white.svg	(from https://educate.frontted.com/student-lessons.html)
04:21:58	296/296	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:21:58%20GMT	https://educate.frontted.com/profile.html	educate.frontted.com/profile.html	(from https://educate.frontted.com/student-lessons.html)
04:21:59	3640/3640	---M--	200	added ('OK')	text/js	etag:%22b98388e7b546033a73f2f11d9a1a5d98%22	https://educate.frontted.com/assets/vendor/jquery.countdown.min.js	educate.frontted.com/assets/vendor/jquery.countdown.min.js	(from https://educate.frontted.com/student-quiz.html)
04:22:00	2065/2065	---M--	200	added ('OK')	text/js	etag:%228ce9039cee4a00bc1c3492e020224444%22	https://educate.frontted.com/assets/js/countdown.js	educate.frontted.com/assets/js/countdown.js	(from https://educate.frontted.com/student-quiz.html)
04:22:01	296/296	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:01%20GMT	https://educate.frontted.com/invoice.html	educate.frontted.com/invoice.html	(from https://educate.frontted.com/student-billing.html)
04:22:02	298/298	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:01%20GMT	https://educate.frontted.com/statement.html	educate.frontted.com/statement.html	(from https://educate.frontted.com/author-dashboard.html)
04:22:03	1761/1761	---M--	200	added ('OK')	text/js	etag:%2285a359ef4a329d03e2ab54798630d6e9%22	https://educate.frontted.com/assets/js/page.author-dashboard.js	educate.frontted.com/assets/js/page.author-dashboard.js	(from https://educate.frontted.com/author-dashboard.html)
04:22:04	298/298	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:04%20GMT	https://educate.frontted.com/quiz-edit.html	educate.frontted.com/quiz-edit.html	(from https://educate.frontted.com/author-courses.html)
04:22:05	1219/1219	---M--	200	added ('OK')	image/svg+xml	etag:%2226266d88e482e0e02e4de2d0746977bb%22	https://educate.frontted.com/assets/images/logos/rails.svg	educate.frontted.com/assets/images/logos/rails.svg	(from https://educate.frontted.com/author-courses.html)
04:22:06	5555/5555	---M--	200	added ('OK')	image/svg+xml	etag:%22e06a01eabfd1e4c253557f254a8ddd0e%22	https://educate.frontted.com/assets/images/logos/paypal.svg	educate.frontted.com/assets/images/logos/paypal.svg	(from https://educate.frontted.com/author-payout.html)
04:22:07	3332/3332	---M--	200	added ('OK')	text/js	etag:%225f6da57ea4566772acca781fb9f6f79e%22	https://educate.frontted.com/assets/js/page.admin-dashboard.js	educate.frontted.com/assets/js/page.admin-dashboard.js	(from https://educate.frontted.com/admin-dashboard.html)
04:22:12	104829/104829	---M--	200	added ('OK')	image/jpg	etag:%2264654eee51e792d9fa96edb1024311dc%22	https://educate.frontted.com/assets/images/stories/256_rsz_dex-ezekiel-761373-unsplash.jpg	educate.frontted.com/assets/images/stories/256_rsz_dex-ezekiel-761373-unsplash.jpg	(from https://educate.frontted.com/admin-chat.html)
04:22:12	306/306	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:12%20GMT	https://educate.frontted.com/fixed-take-course.html	educate.frontted.com/fixed-take-course.f2.delayed	(from https://educate.frontted.com/fixed-student-dashboard.html)
04:22:13	302/302	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:13%20GMT	https://educate.frontted.com/fixed-profile.html	educate.frontted.com/fixed-profile.html	(from https://educate.frontted.com/fixed-student-lessons.html)
04:22:14	302/302	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:14%20GMT	https://educate.frontted.com/fixed-invoice.html	educate.frontted.com/fixed-invoice.html	(from https://educate.frontted.com/fixed-student-billing.html)
04:22:15	304/304	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:15%20GMT	https://educate.frontted.com/fixed-statement.html	educate.frontted.com/fixed-statement.html	(from https://educate.frontted.com/fixed-author-dashboard.html)
04:22:16	304/304	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:16%20GMT	https://educate.frontted.com/fixed-quiz-edit.html	educate.frontted.com/fixed-quiz-edit.html	(from https://educate.frontted.com/fixed-author-courses.html)
04:22:17	305/305	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:17%20GMT	https://educate.frontted.com/mini-take-course.html	educate.frontted.com/mini-take-course.html	(from https://educate.frontted.com/mini-student-dashboard.html)
04:22:18	301/301	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:18%20GMT	https://educate.frontted.com/mini-profile.html	educate.frontted.com/mini-profile.html	(from https://educate.frontted.com/mini-student-lessons.html)
04:22:19	301/301	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:19%20GMT	https://educate.frontted.com/mini-invoice.html	educate.frontted.com/mini-invoice.html	(from https://educate.frontted.com/mini-student-billing.html)
04:22:20	303/303	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:21%20GMT	https://educate.frontted.com/mini-statement.html	educate.frontted.com/mini-statement.html	(from https://educate.frontted.com/mini-author-dashboard.html)
04:22:21	303/303	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:22:21%20GMT	https://educate.frontted.com/mini-quiz-edit.html	educate.frontted.com/mini-quiz-edit.html	(from https://educate.frontted.com/mini-author-courses.html)
